shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
provider-alkass,2023 Alkass 1.qa,2023 Alkass 1.qa,REVIEW,84,0,16,17.98,17.98,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,The Council,Preview
provider-alkass,2023 Alkass 2.qa,2023 Alkass 2.qa,REVIEW,84,0,18,17.48,17.48,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Dawry Al Darajah Al Thanya Al Qatary,Sport Confidential
provider-alkass,2023 Alkass 3.qa,2023 Alkass 3.qa,REVIEW,84,0,17,20.98,21.5,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Golmania,Botoulat Asia Lel Shabab Lekorat Al Yad
provider-alkass,2023 Alkass 4.qa,2023 Alkass 4.qa,REVIEW,76,0,14,16.73,16.73,0,0,0.0,100.0,100.0,qa,,LONG_GT_6H=1; STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Auto Mundial,King of the Court Beach Volleyball Championship
provider-alkass,2023 Alkass 5.qa,2023 Alkass 5.qa,REVIEW,84,0,18,17.48,17.48,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Second Division / Lusail VS Al Bidda,SPORT CONFIDENTIAL
provider-alkass,2023 Alkass 6.qa,2023 Alkass 6.qa,REVIEW,92,0,42,44.97,46.0,0,0,100.0,0.0,100.0,qa,,STALE_YEAR_IN_ID,دوري الدرجة الثانية القطري,فيبا وورلد باسكت بول
provider-alkass,2023 Alkass 7.qa,2023 Alkass 7.qa,REVIEW,92,0,43,45.22,46.25,0,0,100.0,0.0,100.0,qa,,STALE_YEAR_IN_ID,معرض كتارا الدولي للصيد والصقور سهيل,أخبار
provider-alkass,2023 Alkass 8.qa,2023 Alkass 8.qa,REVIEW,92,0,34,45.97,47.0,0,0,100.0,0.0,100.0,qa,,STALE_YEAR_IN_ID,سباق الهجن,دوري نجوم قطر
provider-alkass,AlkassFive.qa@SD,Alkass Five,PASS,100,1,13,16.0,16.0,0,0,100.0,0.0,100.0,qa,,,مهرجان يورك إيبور,بطولة آسيا للشباب لكرة اليد
provider-bein,4k_DIGITAL_Mono_AR.bein,4k_DIGITAL_Mono_AR,REVIEW,92,0,19,37.05,37.05,0,0,73.7,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Main Race - F1 Spanish Grand Prix - FIA Formula 1 World Championship,Live : rpool v Fulham - الدوري الإنجليزي الممتاز
provider-bein,beIN Drama.eg,beIN Drama.eg,REVIEW,84,0,14,13.0,13.0,0,14,7.1,100.0,0.0,eg,,EMPTY_DESC=14(100%); PREMIUM_AR_DESC_LOW=0%,Mazad El Shar,Sarab
provider-bein,BEIN MOVIES ACTION.eg,BEIN MOVIES ACTION.eg,REVIEW,84,0,26,49.77,49.77,0,26,0.0,100.0,0.0,eg,,EMPTY_DESC=26(100%); PREMIUM_AR_DESC_LOW=0%,Men in Black: International,My Nanny Stole My Life
provider-bein,BEIN MOVIES DRAMA.eg,BEIN MOVIES DRAMA.eg,REVIEW,84,0,27,49.48,49.48,0,27,0.0,100.0,0.0,eg,,EMPTY_DESC=27(100%); PREMIUM_AR_DESC_LOW=0%,The Addams Family,Forrest Gump
provider-bein,BEIN MOVIES FAMILY.eg,BEIN MOVIES FAMILY.eg,REVIEW,84,0,29,48.0,48.0,0,29,0.0,100.0,0.0,eg,,EMPTY_DESC=29(100%); PREMIUM_AR_DESC_LOW=0%,Are We Done Yet?,Paw Patrol: Jet to the Rescue
provider-bein,BEIN MOVIES PREMIERE.eg,BEIN MOVIES PREMIERE.eg,REVIEW,84,0,26,48.27,48.27,0,26,0.0,100.0,0.0,eg,,EMPTY_DESC=26(100%); PREMIUM_AR_DESC_LOW=0%,Force of Nature: The Dry 2,Adulthood
provider-bein,BeIn Series HD 1.eg,BeIn Series HD 1.eg,REVIEW,84,0,13,13.0,13.0,0,13,0.0,84.6,0.0,eg,,EMPTY_DESC=13(100%); PREMIUM_AR_DESC_LOW=0%,Matlock S2,The Good Doctor S1
provider-bein,beIN Series HD 2.eg,beIN Series HD 2.eg,REVIEW,84,0,15,13.42,13.42,0,15,0.0,100.0,0.0,eg,,EMPTY_DESC=15(100%); PREMIUM_AR_DESC_LOW=0%,NCIS: Sydney S3,King & Conqueror
provider-bein,beIN SPORTS 1.qa,beIN SPORTS 1.qa,PASS,100,1,37,44.5,44.5,0,0,89.2,100.0,100.0,qa,,,Manchester United vs Manchester City - الدوري الإنجليزي الممتاز,UEL/UECL Magazine - مجلة 2026/2027 -UEL MD1 Preview - تقديم
provider-bein,beIN SPORTS EN 1.qa,beIN SPORTS EN 1.qa,PASS,100,1,39,44.17,44.17,0,0,76.9,100.0,100.0,qa,,,Manchester United vs Manchester City - الدوري الإنجليزي الممتاز,Japan vs Thailand - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01
provider-bein,beIN SPORTS EN 2.qa,beIN SPORTS EN 2.qa,PASS,100,1,35,45.92,45.92,0,0,28.6,100.0,100.0,qa,,,Chinese Taipei vs Vietnam - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01,Premier Padel Highlights - ملخص 2026 - Madrid P1
provider-bein,bein SPORTS FTA DIGITAL.qa,bein SPORTS FTA DIGITAL.qa,PASS,100,1,26,44.17,44.67,0,0,0.0,100.0,100.0,qa,,,China vs Philippines - Basketball Men - Asian Games Aichi-Nagoya 2026 - BKB06,Chinese Taipei vs Vietnam - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01
provider-bein,beIN SPORTS MAX 1.qa,beIN SPORTS MAX 1.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 2.qa,beIN SPORTS MAX 2.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 3.qa,beIN SPORTS MAX 3.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 4.qa,beIN SPORTS MAX 4.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 5.qa,beIN SPORTS MAX 5.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 6.qa,beIN SPORTS MAX 6.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS NEWS.qa,beIN SPORTS NEWS.qa,PASS,100,1,78,45.0,45.0,0,0,32.1,100.0,100.0,qa,,,Al Hassad,News Bulletin - نشرة الأخبار
provider-bein,beIN SPORTS XTRA 04 bein.com.qa,beIN SPORTS XTRA 04 bein.com.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 05 bein.com.qa,beIN SPORTS XTRA 05 bein.com.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 3.qa,beIN SPORTS XTRA 3.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 4.qa,beIN SPORTS XTRA 4.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 5.qa,beIN SPORTS XTRA 5.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 6.qa,beIN SPORTS XTRA 6.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 7.qa,beIN SPORTS XTRA 7.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 8.qa,beIN SPORTS XTRA 8.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 9.qa,beIN SPORTS XTRA 9.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS-boxoffice-bein.com.qa,beIN SPORTS-boxoffice-bein.com.qa,PASS,100,1,27,45.13,46.17,0,0,0.0,100.0,100.0,qa,,,Enhanced,Notre - Dame On Fire
provider-bein,beIN SPORTS.qa,beIN SPORTS.qa,REVIEW,92,0,22,44.92,44.92,0,0,0.0,100.0,100.0,qa,,LONG_GT_6H=1,Chinese Taipei vs Vietnam - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01,Arab Participation In Asian Games
provider-bein,bein.com-05.qa,bein.com-05.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,bein.com-06.qa,bein.com-06.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,bein.com-07.qa,bein.com-07.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,bein.com-08.qa,bein.com-08.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN4K.qa@SD,beIN 4K,REVIEW,92,0,19,37.05,37.05,0,0,73.7,100.0,100.0,qa,,DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Main Race - F1 Spanish Grand Prix - FIA Formula 1 World Championship,Live : rpool v Fulham - الدوري الإنجليزي الممتاز
provider-bein,beIN_SPORTS3_DIGITAL_Mono_EN.bein,beIN_SPORTS3_DIGITAL_Mono_EN,REVIEW,92,0,13,28.75,50.75,1,0,0.0,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=22.0h,Levante vs Barcelona,West Ham Utd vs Wrexham
provider-bein,beIN_SPORTS4_DIGITAL_Mono_EN.bein,beIN_SPORTS4_DIGITAL_Mono_EN,REVIEW,92,0,15,29.42,51.0,1,0,13.3,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=21.6h,Levante vs Barcelona,Al Qadsiah (KSA) vs Al Wasl (UAE)
provider-bein,beIN_SPORTS5_DIGITAL_Mono_EN.bein,beIN_SPORTS5_DIGITAL_Mono_EN,PASS,100,1,18,42.25,42.25,0,0,5.6,100.0,100.0,,,,Korea Republic vs Ecuador,Auxerre vs Nice
provider-bein,beIN_SPORTS7_DIGITAL_Mono_EN.bein,beIN_SPORTS7_DIGITAL_Mono_EN,REVIEW,92,0,12,30.0,51.0,1,0,0.0,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=21.0h,Aryna Sabalenka vs Elena Rybakina,Christian Harrison (USA) vs Xinran Sun (CHN) vs Neal Skupski (GBR) vs Kevin Krawietz (GER)
provider-bein,beIN_SPORTS_XTRA_06_bein.com_EN.bein,beIN_SPORTS_XTRA_06_bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beIN_SPORTS_XTRA_07_bein.com_EN.bein,beIN_SPORTS_XTRA_07_bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beIN_SPORTS_XTRA_08_Bein.com_EN.bein,beIN_SPORTS_XTRA_08_Bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beIN_SPORTS_XTRA_Digital_09_Bein.com_EN.bein,beIN_SPORTS_XTRA_Digital_09_Bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beINDrama1.qa@SD,بي إن دراما,REVIEW,84,0,14,13.0,13.0,0,1,100.0,7.1,100.0,qa,,EMPTY_DESC=1(7%); PREMIUM_TITLE_LATIN_LOW=7%,مزاد الشر,سراب
provider-bein,beINGourmet.qa@SD,beINGOURMET,REVIEW,76,0,13,13.0,13.0,0,13,100.0,69.2,0.0,qa,,EMPTY_DESC=13(100%); PREMIUM_TITLE_LATIN_LOW=69%; PREMIUM_AR_DESC_LOW=0%,سوبر موم S1,Al Dar Alkabira S2 EP 7
provider-bein,beINMovies1Premiere.qa@SD,beINMOVIES1,REVIEW,76,0,19,37.02,37.02,0,19,100.0,0.0,0.0,qa,,EMPTY_DESC=19(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,قوة الطبيعة: الجفاف,البلوغ
provider-bein,beINMovies2Action.qa@SD,beINMOVIES2,REVIEW,76,0,21,39.02,39.02,0,21,100.0,0.0,0.0,qa,,EMPTY_DESC=21(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,رجال بملابس السوداء: دوليين,ظلال الشك
provider-bein,beINMovies3Drama.qa@SD,beINMOVIES3,REVIEW,76,0,20,37.72,37.72,0,20,100.0,15.0,0.0,qa,,EMPTY_DESC=20(100%); PREMIUM_TITLE_LATIN_LOW=15%; PREMIUM_AR_DESC_LOW=0%,عائلة آدامز,فورست جامب
provider-bein,beINMovies4Family.qa@SD,beINMOVIES4,REVIEW,76,0,9,14.25,14.25,0,9,100.0,0.0,0.0,qa,,EMPTY_DESC=9(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,الموبتس يغزون مانهاتن,دوريات المخلاب: طائرة الإنقاذ
provider-bein,beINSeries1.qa@SD,beINSERIES1,REVIEW,84,0,14,13.0,13.0,0,14,100.0,85.7,0.0,qa,,EMPTY_DESC=14(100%); PREMIUM_AR_DESC_LOW=0%,E19 | S2 وثيقة,The Good Doctor S1 | E10
provider-bein,beINSeries2.qa@SD,بي إن سيريس إتش...,PASS,100,1,13,11.0,11.0,0,0,100.0,100.0,100.0,qa,,,From,Your Honor
provider-bein,beINSports2.qa@MENA,beINSPORTS2,REVIEW,92,0,24,48.17,48.17,0,0,83.3,100.0,100.0,qa,,LONG_GT_6H=1,North Korea vs Bangladesh - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL02,Sunderland vs Arsenal - الدوري الإنجليزي الممتاز
provider-bein,beINSports3.qa@MENA,beINSPORTS3,PASS,100,1,26,46.25,46.25,0,0,96.2,100.0,100.0,qa,,,Real Sociedad vs Atletico Madrid - الدوري الإسباني,Getafe vs Deportivo La Coruna - الدوري الإسباني
provider-bein,beINSports4.qa@MENA,beINSPORT4,PASS,100,1,26,46.13,46.13,0,0,73.1,100.0,100.0,qa,,,Portugal vs Costa Rica - FIFA U-20 Women World Cup,Auxerre vs Nice - الدوري الفرنسي
provider-bein,beINSports5.qa@MENA,beINSPORTS5,PASS,100,1,21,48.0,48.0,0,0,61.9,100.0,100.0,qa,,,Celta Vigo vs Malaga - الدوري الإسباني,Valladolid vs Oviedo - الدوري الإسباني Hypermotion
provider-bein,beINSports6.qa@MENA,beINSPORTS6,REVIEW,92,0,21,38.0,40.83,1,0,42.9,100.0,100.0,qa,,GAPS_GT_2H=1/TOTAL=2.8h,Rennes vs Marseille - الدوري الفرنسي,Premier Padel - Paris Major - Claudia Fernandez Sanchez Esp Martina Calvo Esp vs Ariana Sanchez Fall
provider-bein,beINSports7.qa@MENA,beINSPORTS7,PASS,100,1,19,46.92,46.92,0,0,0.0,100.0,100.0,qa,,,Katerina Siniakova (CZE) / Taylor Townsend (USA) vs Ashlyn Krueger (USA) / Robin Montgomery (USA),Ghana vs France - FIFA U-20 Women World Cup
provider-bein,beINSports8.qa@MENA,beINSPORTS8,PASS,100,1,32,45.17,45.17,0,0,6.2,100.0,100.0,qa,,,Feature Race 1 - Madrid Round - FIA Formula 3 Championship,Qualifying - Moto 2 - San Marino GP
provider-bein,beINSports9.qa@MENA,beINSPORTS9,PASS,100,1,34,44.5,44.5,0,0,0.0,100.0,100.0,qa,,,Longines Global Champions Tour - Cannes Jumping - Round 1 Competition Team,M1 Qterminals Qatar Classic 2026 - Glass Court
provider-bein,beINSportsMax1.qa@MENA,beINSPORTSMAX1,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax2.qa@MENA,beINSPORTSMAX2,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax3.qa@MENA,beINSPORTSMAX3,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax4.qa@MENA,beINSPORTSMAX4,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax5.qa@MENA,beINSPORTSMAX5,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax6.qa@MENA,beINSPORTSMAX6,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsXtra1.qa@SD,beIN SPORTS XTRA 1,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsXtra2.qa@SD,beIN SPORTS XTRA 2,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSPORTSXTRA3.qa,beINSPORTSXTRA3.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,NEWS_DIGITAL_Mono_AR.bein,NEWS_DIGITAL_Mono_AR,REVIEW,92,0,74,41.0,41.0,0,0,100.0,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,News Bulletin - نشرة الأخبار,Special Interview
provider-bein,NEWS_DIGITAL_Mono_EN.bein,NEWS_DIGITAL_Mono_EN,REVIEW,92,0,74,41.0,41.0,0,0,33.8,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,News Bulletin - نشرة الأخبار,Special Interview
provider-osn,Osn Ya Hala Aflam.eg,Osn Ya Hala Aflam.eg,REVIEW,84,0,30,49.67,49.67,0,30,0.0,100.0,0.0,eg,,EMPTY_DESC=30(100%); PREMIUM_AR_DESC_LOW=0%,Taslim Ahali,Ibn El Hajj Ahmad
provider-osn,OSN Ya Hala.eg,OSN Ya Hala.eg,REVIEW,76,0,63,47.0,47.0,0,63,0.0,100.0,0.0,eg,,EMPTY_DESC=63(100%); LOW_TITLE_DIVERSITY=14%; PREMIUM_AR_DESC_LOW=0%,Al-Kabir Awy 7,Sama Alia
provider-osn,OSN.TV.ae,OSN TV,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-osn,OSNComedy.ae@SD,OSNtv Comedy,REVIEW,92,0,89,40.67,40.67,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=15%,Friends S9,The Big Bang Theory S5
provider-osn,OSNKids.ae@SD,OSNtv Kids,REVIEW,92,0,206,40.9,40.9,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=16%,The Croods: Family Tree S2,Tee and Mo
provider-osn,OSNMezze.ae@SD,OSNtv Mezze,REVIEW,92,0,41,41.25,41.25,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=15%,Jason Athertons's Dubai Dishes,My Kitchen Rules Australia
provider-osn,OSNMoviesAction.ae@SD,OSNtv Movies Action,PASS,100,1,21,42.08,42.08,0,0,4.8,95.2,100.0,ae,,,Superman IV: The Quest for Peace,Superman : The Movie
provider-osn,OSNMoviesHollywood.ae@SD,OSNtv Movies Hollywood,PASS,100,1,24,44.08,44.08,0,0,8.3,91.7,100.0,ae,,,Wonder Woman 1984,Jane Got a Gun
provider-osn,OSNMoviesPremiere.ae@SD,OSNtv Movies Premiere,PASS,100,1,22,41.67,41.67,0,0,0.0,100.0,100.0,ae,,,The Little Things,In the Heights
provider-osn,OSNShowcase.ae@SD,OSNtv Showcase,PASS,100,1,62,40.75,40.75,0,0,0.0,100.0,100.0,ae,,,After the Thrones,After the Thrones
provider-osn,OSNtv Crime.sa,OSNtv Crime.sa,REVIEW,84,0,55,45.5,45.5,0,25,0.0,100.0,100.0,sa,,EMPTY_DESC=25(45%); LOW_TITLE_DIVERSITY=14%,Murder In A Small Town,Chicago Fire
provider-osn,OSNtv Documentary.sa,OSNtv Documentary.sa,REVIEW,84,0,14,15.83,15.83,0,14,0.0,100.0,0.0,sa,,EMPTY_DESC=14(100%); PREMIUM_AR_DESC_LOW=0%,I'll Be Gone In The Dark,Wise Guy: David Chase and the Sopranos
provider-osn,OSNtv iQIYI.sa,OSNtv iQIYI.sa,REVIEW,84,0,61,45.92,45.92,0,28,0.0,100.0,100.0,sa,,EMPTY_DESC=28(46%); LOW_TITLE_DIVERSITY=16%,My Mowgli Boy,The White Olive Tree
provider-osn,OSNtv Movies Comedy.sa,OSNtv Movies Comedy.sa,REVIEW,92,0,27,47.08,47.08,0,13,0.0,100.0,100.0,sa,,EMPTY_DESC=13(48%),Magic in the Moonlight,Mr. Morgan's Last Love
provider-osn,OSNtv Movies Family.sa,OSNtv Movies Family.sa,REVIEW,92,0,33,46.5,46.5,0,15,0.0,100.0,100.0,sa,,EMPTY_DESC=15(45%),Alvin And The Chipmunks: The Road Chip,The Lego Movie
provider-osn,OSNtv Movies Horror.sa,OSNtv Movies Horror.sa,REVIEW,92,0,28,47.58,47.58,0,13,0.0,100.0,100.0,sa,,EMPTY_DESC=13(46%),Keep Watching,Chatroom
provider-osn,OSNtv Now.sa,OSNtv Now.sa,REVIEW,92,0,59,45.83,45.83,0,26,0.0,100.0,100.0,sa,,EMPTY_DESC=26(44%),The Final Pitch: Dubai,CryptoKnights
provider-osn,OSNtv One.sa,OSNtv One.sa,REVIEW,92,0,66,45.42,45.42,0,30,0.0,100.0,100.0,sa,,EMPTY_DESC=30(45%),Night Court,Vigil
provider-osn,OSNtv Pop Up.sa,OSNtv Pop Up.sa,REVIEW,76,0,229,45.1,45.1,0,106,0.0,100.0,100.0,sa,,EMPTY_DESC=106(46%); REPEATED_TITLE=77%; LOW_TITLE_DIVERSITY=1%,The Amazing World Of Gumball,The Amazing World Of Gumball
provider-osn,OSNtv Showcase Classics.sa,OSNtv Showcase Classics.sa,REVIEW,92,0,57,45.5,45.5,0,26,0.0,100.0,100.0,sa,,EMPTY_DESC=26(46%),The Wire,Big Love
provider-osn,OSNYahala.ae@SD,OSNtv Yahala,REVIEW,92,0,54,40.58,40.58,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=17%,El Kabeer Awy,Sama Aleya
provider-osn,OSNYahalaAflam.ae@SD,OSNtv Yahala Aflam,PASS,100,1,26,43.42,43.42,0,0,3.8,96.2,100.0,ae,,,Taslim Ahali,Ibn El Hajj Ahmad
provider-osn,OSNYahalaBilArabi.ae@SD,OSNtv Yahala Bil Arabi,PASS,100,1,48,41.17,41.17,0,0,0.0,100.0,100.0,ae,,,Sharab Al Toot AKA One Love,Ikhwaty
provider-mbc,Al Arabiya Business.sa,Al Arabiya Business.sa,REVIEW,92,0,45,46.0,46.0,0,0,100.0,53.3,100.0,sa,,LOW_TITLE_DIVERSITY=16%,نبض السوق,الأسواق العربية
provider-mbc,Al Arabiya.sa,Al Arabiya.sa,REVIEW,84,0,77,46.0,46.0,0,4,100.0,0.0,100.0,sa,,EMPTY_DESC=4(5%); LOW_TITLE_DIVERSITY=20%,الأخبار,نبض السوق
provider-mbc,Alarabiya.ae@SD,العربية,PASS,100,1,48,28.02,28.02,0,0,100.0,2.1,100.0,ae,,,أخبار العربية,نبض السوق
provider-mbc,AlArabiyaBusiness.ae@SD,العربية Business,REVIEW,84,0,14,14.02,28.02,1,1,100.0,0.0,100.0,ae,,EMPTY_DESC=1(7%); GAPS_GT_2H=1/TOTAL=14.0h,نبض السوق,الاسواق العربية
provider-mbc,AlArabiyaEnglish.sa@SD,AL Arabiya English,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
provider-mbc,AlarabiyaPortrait.ae@SD,Al Arabiya,PASS,100,1,29,17.0,17.0,0,0,100.0,3.4,100.0,ae,,,أخبار العربية,نبض السوق
provider-mbc,AlArabiyaPrograms.ae,العربية برامج,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-mbc,AlHadath.sa@SD,Al Hadath,REVIEW,84,0,18,17.0,17.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=89%; LOW_TITLE_DIVERSITY=17%,أخبار الحدث,أخبار الحدث
provider-mbc,EN:.MBC1.Iraq.sa,EN: MBC Iraq,REVIEW,68,0,87,46.58,48.75,1,87,0.0,100.0,0.0,sa,,EMPTY_DESC=87(100%); LOW_TITLE_DIVERSITY=15%; GAPS_GT_2H=1/TOTAL=2.2h; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Al Nowaylati,TV guide is not available
provider-mbc,EN:.MBC1.Masr.sa,EN: MBC1 Masr,REVIEW,76,0,81,48.62,48.65,0,81,1.2,100.0,0.0,sa,,EMPTY_DESC=81(100%); LOW_TITLE_DIVERSITY=17%; ARABIC_PROVIDER_TITLE_AR_LOW=1%,TV guide is not available,Kalam El Nas
provider-mbc,MBC Egypt.eg,MBC Egypt.eg,REVIEW,84,0,41,50.67,50.67,0,41,0.0,100.0,0.0,eg,,EMPTY_DESC=41(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,Alhikaya mae Amr Adib,Kalam Al Nas
provider-mbc,MBC Maser 2.sa,MBC Maser 2.sa,PASS,100,1,42,45.5,45.5,0,0,76.2,23.8,100.0,sa,,,صباحك مصري,وأزهر الحب
provider-mbc,MBC Maser.sa,MBC Maser.sa,PASS,100,1,39,47.28,47.28,0,0,79.5,20.5,94.9,sa,,,الحكاية مع عمرو أديب,كلام الناس
provider-mbc,MBC MASR 2.sa,MBC MASR 2.sa,PASS,100,1,42,45.5,45.5,0,0,100.0,0.0,100.0,sa,,,صباحك مصري,وأزهر الحب
provider-mbc,MBC Masr Drama.eg,MBC Masr Drama.eg,REVIEW,76,0,57,47.25,47.25,0,57,0.0,100.0,0.0,eg,,EMPTY_DESC=57(100%); LOW_TITLE_DIVERSITY=10%; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Aa Al Hilwa Wa Al Morra,Al-Ostora
provider-mbc,MBC Plus eLife HD.sa,MBC Plus eLife HD.sa,PASS,100,1,48,45.48,45.48,0,0,100.0,4.2,100.0,sa,,,هيا الروح,صباح الخير يا عرب
